,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,GarageCars,WoodDeckSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
822,0.0,0.0,6.742880635791903,5,0,1,2,4.61512051684126,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.77,0.62,0.36,0.88,1.0,0.17,0.67,0.45,0.69,0.3
823,60.0,0.0,6.658011045870748,3,0,0,1,5.817111159963204,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.68,0.5,0.72,0.0,0.0,0.17,0.67,0.45,0.0,0.2
824,81.0,0.0,7.306531398939505,5,0,0,2,0.0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.73,0.75,0.36,0.93,0.0,0.17,0.67,0.45,0.88,0.2
825,114.0,6.489204931325317,6.093569770045136,5,1,0,3,5.241747015059643,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.83,1.0,0.36,0.97,0.79,1.0,0.67,0.27,0.68,0.4
826,50.0,0.0,0.0,4,1,0,0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.51,0.38,0.55,0.0,0.0,0.83,0.33,0.27,0.0,0.2
827,65.0,0.0,7.268920128193722,5,0,0,2,5.673323267171493,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.63,0.62,0.36,0.85,0.0,1.0,0.67,0.45,0.66,0.2
828,0.0,0.0,0.0,3,0,1,2,6.18826412308259,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.38,0.36,0.28,1.0,0.33,0.67,0.45,0.0,0.3
829,24.0,0.0,6.398594934535208,5,0,1,2,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.19,0.62,0.36,0.92,0.0,0.17,0.67,0.27,0.91,0.3
830,80.0,5.961005339623274,5.8664680569332965,3,1,1,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.75,0.5,0.36,0.12,0.0,0.5,0.33,0.45,0.0,0.3
831,30.0,0.0,6.398594934535208,5,0,1,2,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.28,0.62,0.36,0.92,0.0,0.17,0.67,0.27,0.91,0.3
832,44.0,5.4116460518550396,6.129050210060545,5,1,1,2,5.262690188904886,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.67,0.62,0.55,0.88,0.0,1.0,0.67,0.45,0.66,0.5
833,100.0,5.198497031265826,6.883462586413092,3,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69,0.5,0.55,0.23,0.0,0.5,0.33,0.45,0.0,0.1
834,75.0,4.919980925828125,6.35088571671474,4,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6,0.38,0.55,0.18,0.0,0.5,0.33,0.45,0.0,0.2
835,60.0,0.0,6.439350371100098,3,0,0,2,5.673323267171493,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.67,0.25,0.72,0.75,0.0,0.67,0.67,0.27,0.0,0.2
836,90.0,0.0,7.108244139731541,4,1,0,2,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.61,0.38,0.55,0.38,0.0,0.5,0.33,0.27,0.85,0.2
837,21.0,5.0689042022202315,5.0369526024136295,3,1,1,1,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.05,0.5,0.36,0.38,0.0,0.67,0.33,0.27,0.0,0.3
838,75.0,0.0,7.003065458786462,5,0,1,1,5.631211781821365,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.67,0.38,0.55,0.93,0.0,0.17,0.33,0.45,0.0,0.1
839,70.0,0.0,6.0330862217988015,5,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.75,0.38,0.55,0.75,0.0,0.67,0.33,0.45,0.0,0.0
840,0.0,0.0,6.248042874508429,3,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.76,0.5,0.87,0.0,0.0,0.67,0.67,0.64,0.0,0.2
841,60.0,0.0,6.478509642208569,4,0,0,2,4.2626798770413155,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.7,0.38,0.87,0.87,0.0,0.17,0.67,0.45,0.78,0.2
842,82.0,5.214935757608986,5.6240175061873385,3,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.65,0.5,0.72,0.27,1.0,0.5,0.33,0.45,0.87,0.3
843,80.0,0.0,7.496097345175956,5,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.61,0.38,0.13,0.18,0.0,0.17,0.67,1.0,0.0,0.2
844,100.0,0.0,6.776506992372183,4,0,1,3,6.037870919922137,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.77,0.38,0.87,0.0,0.5,0.17,0.33,0.64,0.0,0.1
845,0.0,0.0,0.0,3,1,0,2,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.87,0.38,0.36,0.52,1.0,0.83,0.67,0.45,0.0,0.4
846,75.0,4.927253685157205,5.429345628954441,5,1,1,2,5.459585514144159,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.66,0.62,0.36,0.72,0.0,0.83,0.67,0.45,0.76,0.5
847,36.0,0.0,6.003887067106539,5,1,0,1,0.0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.85,0.38,0.55,0.37,0.79,0.67,0.33,0.45,0.0,0.2
848,75.0,0.0,6.811244378601294,3,0,0,2,6.18826412308259,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,0.5,0.87,0.78,0.0,0.17,1.0,0.82,0.66,0.4
849,80.0,5.8888779583328805,6.270988431858299,5,0,1,2,4.736198448394496,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.67,0.5,0.72,0.73,0.0,0.17,0.67,0.45,0.82,0.3
850,36.0,5.14166355650266,5.247024072160486,5,1,0,2,4.948759890378168,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4,0.5,0.36,0.88,0.79,1.0,0.33,0.09,0.0,0.2
851,0.0,3.713572066704308,7.149916836132109,5,0,0,2,4.969813299576001,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.28,0.75,0.36,0.88,1.0,0.17,0.67,0.27,0.54,0.2
852,53.0,0.0,6.318968113746434,4,0,0,1,0.0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.57,0.62,0.36,0.0,0.0,0.5,0.67,0.64,0.0,0.2
853,0.0,4.7535901911063645,6.335054251498059,3,0,1,2,5.198497031265826,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.76,0.5,0.55,0.23,1.0,0.5,0.33,0.45,0.0,0.1
854,102.0,0.0,5.921578419643816,3,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9,0.38,0.13,0.4,0.5,0.83,0.33,0.45,1.0,0.3
855,0.0,0.0,5.945420608606575,5,1,1,1,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.55,0.38,0.87,1.0,0.0,0.83,0.33,0.45,0.83,0.3
856,0.0,0.0,0.0,3,1,0,2,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.72,0.5,0.55,0.47,1.0,1.0,0.33,0.45,0.0,0.2
857,65.0,0.0,6.555356891810665,4,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.61,0.5,0.36,0.75,0.0,0.17,0.67,0.45,0.64,0.3
858,80.0,5.247024072160486,6.994849985833071,3,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.7,0.62,0.36,0.43,0.0,0.17,0.67,0.45,0.0,0.2
859,0.0,5.3981627015177525,6.077642243349034,3,1,1,2,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.72,0.5,0.72,0.57,0.5,0.67,0.67,0.64,0.75,0.5
860,55.0,0.0,6.816735880594968,4,0,1,1,0.0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.59,0.62,0.87,0.8,0.0,0.17,0.33,0.45,0.98,0.1
861,75.0,0.0,5.293304824724492,5,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.74,0.38,0.13,0.25,0.5,0.67,0.33,0.45,0.0,0.3
862,81.0,0.0,6.555356891810665,3,0,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.68,0.5,0.36,0.58,0.0,1.0,0.67,0.45,0.0,0.2
863,70.0,0.0,0.0,3,1,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.6,0.38,0.36,0.15,0.0,0.67,0.33,0.45,0.0,0.2
864,72.0,0.0,7.224753405767971,5,0,0,2,0.0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.64,0.62,0.36,0.97,0.0,0.17,0.67,0.45,0.88,0.2
865,0.0,4.343805421853684,5.1647859739235145,3,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.64,0.38,0.55,0.33,0.0,0.67,0.33,0.45,0.0,0.2
866,67.0,5.616771097666572,7.40184157874383,5,0,0,3,5.262690188904886,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.71,0.75,0.36,0.95,0.79,0.17,0.67,0.45,0.78,0.2
867,85.0,0.0,4.6913478822291435,3,1,1,2,5.1298987149230735,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.56,0.25,0.36,0.18,0.0,0.83,0.33,0.45,0.0,0.3
868,0.0,0.0,0.0,4,0,0,2,4.795790545596741,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.83,0.38,0.55,0.0,0.0,0.0,0.67,0.27,0.89,0.2
869,80.0,5.5093883366279774,5.707110264748875,5,1,1,2,5.056245805348308,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.69,0.62,0.36,0.73,0.0,1.0,0.67,0.45,0.8,0.5
870,60.0,0.0,6.796823718274855,4,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.54,0.38,0.36,0.2,0.0,0.17,0.33,0.27,0.0,0.0
871,70.0,4.762173934797756,5.703782474656201,5,0,1,2,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.64,0.5,0.36,0.8,0.0,1.0,0.67,0.45,0.78,0.3
872,74.0,0.0,4.663439094112067,4,0,0,2,5.2832037287379885,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.65,0.38,0.72,0.77,0.79,0.17,0.33,0.45,0.0,0.0
873,60.0,0.0,6.126869184114185,4,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.76,0.38,0.72,0.0,0.0,0.5,0.33,0.45,0.6,0.0
874,52.0,0.0,6.517671272912275,5,0,1,1,3.295836866004329,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.49,0.38,0.55,0.0,0.0,0.17,0.33,0.45,0.0,0.1
875,75.0,0.0,7.02197642307216,5,0,1,2,5.342334251964811,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.65,0.75,0.36,0.95,0.79,1.0,0.67,0.64,1.0,0.3
876,94.0,0.0,6.068425588244111,4,1,0,2,0.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.25,0.36,0.22,1.0,0.83,0.33,0.45,0.0,0.2
877,74.0,5.37989735354046,5.680172609017068,5,1,1,3,5.220355825078324,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.64,0.88,0.36,0.92,0.0,1.0,0.67,0.64,0.0,0.5
878,88.0,0.0,5.351858133476067,3,1,0,2,5.262690188904886,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.75,0.38,0.72,0.75,0.79,0.83,0.33,0.45,0.0,0.2
879,0.0,4.51085950651685,5.389071729816501,5,1,0,1,0.0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.56,0.38,0.87,0.92,0.0,0.83,0.33,0.45,0.0,0.2
880,60.0,0.0,4.709530201312334,4,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.56,0.38,0.36,0.93,0.0,0.83,0.33,0.27,0.7,0.3
881,44.0,4.770684624465665,5.541263545158426,5,0,1,2,5.1298987149230735,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8,0.62,0.36,0.68,0.5,0.33,0.67,0.45,0.64,0.3
882,0.0,0.0,6.695798917058491,4,0,1,2,5.8377304471659395,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.67,0.5,0.36,0.72,0.0,0.17,0.67,0.45,0.66,0.3
883,60.0,0.0,6.679599185844383,3,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.52,0.25,0.36,0.0,0.0,0.17,0.33,0.82,0.93,0.2
884,65.0,4.110873864173311,6.133398042996649,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.57,0.38,0.36,0.28,0.0,0.67,0.33,0.45,0.0,0.0
885,50.0,4.110873864173311,6.133398042996649,5,1,0,2,4.584967478670572,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0.88,0.36,0.83,0.79,1.0,0.67,0.27,0.75,0.4
886,70.0,4.812184355372417,7.002155954403621,5,0,0,2,5.60947179518496,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.63,0.38,0.36,0.92,0.0,0.33,0.67,0.64,0.71,0.2
887,59.0,0.0,6.705639094860003,3,0,1,1,4.804021044733257,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.87,0.38,0.72,0.08,0.0,0.17,0.33,0.45,0.0,0.1
888,95.0,0.0,6.950814768442584,5,1,0,2,4.406719247264253,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.85,0.75,0.55,0.33,1.0,0.83,0.67,0.64,0.95,0.4
889,128.0,4.51085950651685,6.1779441140506,5,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.76,0.5,0.13,0.05,0.0,0.67,0.33,0.27,0.0,0.2
890,60.0,0.0,6.511745329644728,5,0,0,2,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.61,0.38,0.72,0.93,0.5,0.17,0.33,0.45,0.0,0.0
891,70.0,4.532599493153256,5.262690188904886,4,0,1,2,5.497168225293202,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.73,0.5,0.36,0.47,0.0,0.33,0.67,0.45,0.0,0.3
892,70.0,0.0,5.983936280687191,3,0,0,1,5.262690188904886,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.63,0.5,0.87,0.88,0.0,1.0,0.33,0.45,0.0,0.0
893,0.0,0.0,5.768320995793772,3,1,0,1,6.238324625039508,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.79,0.38,0.36,0.07,0.5,0.67,0.33,0.45,0.85,0.2
894,64.0,0.0,0.0,3,0,0,2,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.56,0.38,0.36,0.48,0.0,0.0,0.67,0.64,0.0,0.2
